Sum of Action_&_Adventure,Sum of Anime_Features,Sum of Anime_Series,Sum of British_TV_Shows,cast,Sum of Children_&_Family_Movies,Sum of Classic_&_Cult_TV,Sum of Classic_Movies,Sum of Comedies,country,Sum of Crime_TV_Shows,Sum of Cult_Movies,Year,Quarter,Month,Day,Sum of day_added,description,director,Sum of Documentaries,Sum of Docuseries,Sum of Dramas,duration,Sum of Faith_&_Spirituality,Sum of Horror_Movies,Sum of Independent_Movies,Sum of International_Movies,Sum of International_TV_Shows,Sum of Kids'_TV,Sum of Korean_TV_Shows,Sum of LGBTQ_Movies,listed_in,Sum of month_added,Sum of Movies,Sum of Music_&_Musicals,rating,Sum of Reality_TV,Sum of release_year,Sum of Romantic_Movies,Sum of Romantic_TV_Shows,Sum of Sci-Fi_&_Fantasy,Sum of Science_&_Nature_TV,Sum of Spanish-Language_TV_Shows,Sum of Sports_Movies,Sum of Stand-Up_Comedy,Sum of Stand-Up_Comedy_&_Talk_Shows,Sum of Teen_TV_Shows,Sum of Thrillers,title,Sum of TV_Action_&_Adventure,Sum of TV_Comedies,Sum of TV_Dramas,Sum of TV_Horror,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Sci-Fi_&_Fantasy,Sum of TV_Shows,Sum of TV_Thrillers,type,Sum of User_Rating,Sum of year_added
0,0,0,0,Bruce Springsteen,0,0,0,0,United States,0,0,2018,Qtr 4,December,16,16,Bruce Springsteen shares personal stories from his life and acoustic versions of some of his best-known songs in an intimate one-man show.,Thom Zimny,0,0,0,153 min,0,0,0,0,0,0,0,0,Music & Musicals,12,0,1,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,Springsteen on Broadway,0,0,0,0,0,0,0,0,0,0,0,Movie,78,2018
1,0,0,0,"Bruce Willis, Christopher Meloni, Dave Bautista, Adrian Grenier, Johnathon Schaech, Lydia Hull, Tyler Jon Olson, Christopher Rob Bowen, Richie Chance",0,0,0,0,"Canada, United States",0,0,2020,Qtr 4,December,1,1,A series of high-stakes thefts at banks owned by a manipulative millionaire sparks an FBI agent to suspect a sinister plan behind the deadly heists.,Steven C. Miller,0,0,0,107 min,0,0,0,0,0,0,0,0,Action & Adventure,12,0,0,R,0,2016,0,0,0,0,0,0,0,0,0,0,Marauders,0,0,0,0,0,0,0,0,0,0,0,Movie,33,2020
1,0,0,0,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham, Taylor Negron, Danielle Harris, Halle Berry, Bruce McGill",0,0,0,1,United States,0,0,2021,Qtr 3,August,1,1,Private eye Joe Hallenbeck is forced to team up with a disgraced quarterback to uncover a conspiracy by a politician and a football team owner.,Tony Scott,0,0,0,105 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",8,0,0,R,0,1991,0,0,0,0,0,0,0,0,0,0,The Last Boy Scout,0,0,0,0,0,0,0,0,0,0,0,Movie,49,2021
1,0,0,0,"Bruce Willis, Kellan Lutz, Gina Carano, D.B. Sweeney, Joshua Mikel, Steve Coulter, Dan Bilzerian, Heather Johansen",0,0,0,0,"United States, United Kingdom, Canada",0,0,2021,Qtr 3,September,1,1,"When a retired CIA agent is kidnapped, his son, a government analyst, embarks on an unauthorized mission to find him and halt a terrorist plot.",Steven C. Miller,0,0,0,82 min,0,0,0,0,0,0,0,0,Action & Adventure,9,0,0,R,0,2015,0,0,0,0,0,0,0,0,0,0,Extraction,0,0,0,0,0,0,0,0,0,0,0,Movie,64,2021
1,0,0,0,"Bruce Willis, Liu Ye, Song Seung-heon, William Chan Wai-ting, Fan Wei, Wu Gang, Ma Su, Janine Chang, Che Yongli, Feng Yuanzheng, Geng Le",0,0,0,0,China,0,0,2021,Qtr 2,April,2,2,The residents of Chongqing try to survive Japanese air raids as a U.S. military advisor trains a squadron of Chinese pilots desperate to fight back.,Xiao Feng,0,0,1,97 min,0,0,0,1,0,0,0,0,"Action & Adventure, Dramas, International Movies",4,1,0,R,0,2018,0,0,0,0,0,0,0,0,0,0,Air Strike,0,0,0,0,0,0,0,0,0,0,0,Movie,71,2021
1,0,0,0,"Bruce Willis, Matthew Perry, Rosanna Arquette, Michael Clarke Duncan, Natasha Henstridge, Amanda Peet, Kevin Pollak, Harland Williams, Carmen Ferland, Serge Christianssens",0,0,0,1,United States,0,0,2021,Qtr 2,May,1,1,An unhappily married dentist becomes mixed up with mobsters and murder plots when he discovers that a notorious hit man has moved in next door.,Jonathan Lynn,0,0,0,99 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",5,0,0,R,0,2000,0,0,0,0,0,0,0,0,0,0,The Whole Nine Yards,0,0,0,0,0,0,0,0,0,0,0,Movie,57,2021
1,0,0,0,"Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie",0,0,0,0,United States,0,0,2021,Qtr 3,September,1,1,"A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.",Antoine Fuqua,0,0,1,121 min,0,0,0,0,0,0,0,0,"Action & Adventure, Dramas",9,0,0,R,0,2003,0,0,0,0,0,0,0,0,0,0,Tears of the Sun,0,0,0,0,0,0,0,0,0,0,0,Movie,61,2021
1,0,0,0,"Bruce Willis, Mos Def, David Morse, Jenna Stern, Cylk Cozart, Casey Sander, David Zayas, Robert Racki, Patrick Garrow, Sasha Roiz",0,0,0,0,"United States, Germany",0,0,2019,Qtr 4,November,1,1,"Tasked with escorting a prosecution witness to court, an aging cop gears up for the 16-block trek – but they'll be lucky to make it there alive.",Richard Donner,0,0,0,102 min,0,0,0,0,0,0,0,0,Action & Adventure,11,0,0,PG-13,0,2006,0,0,0,0,0,0,0,0,0,0,16 Blocks,0,0,0,0,0,0,0,0,0,0,0,Movie,41,2019
0,0,0,0,"Bryan Cranston, Diane Lane, Elle Fanning, John Goodman, Helen Mirren, Louis C.K., Alan Tudyk, Michael Stuhlbarg, Adewale Akinnuoye-Agbaje, Dean O'Gorman",0,0,0,0,United States,0,0,2020,Qtr 2,May,19,19,"When he is blacklisted by Hollywood for his leftist political views, screenwriter Dalton Trumbo struggles to find work in secret as a ghost writer.",Jay Roach,0,0,1,124 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies",5,1,0,R,0,2015,0,0,0,0,0,0,0,0,0,0,Trumbo,0,0,0,0,0,0,0,0,0,0,0,Movie,83,2020
0,0,0,0,"Bryan Cranston, Jennifer Garner, Jason O'Mara, Beverly D'Angelo, Ian Anthony Dale, Pippa Bennett-Warner, Isaac Leyva, Victoria Bruno, Ellery Sprayberry, Tracey Walter",0,0,0,0,United States,0,0,2019,Qtr 1,March,2,2,"An unhappy father and lawyer quits his suburban life and vanishes into the attic above his garage, where he watches his family move on without him.",Robin Swicord,0,0,1,109 min,0,0,0,0,0,0,0,0,Dramas,3,0,0,R,0,2016,0,0,0,0,0,0,0,0,0,0,Wakefield,0,0,0,0,0,0,0,0,0,0,0,Movie,80,2019
0,0,0,0,"Bryan Fogel, Grigory Rodchenkov",0,0,0,0,United States,0,0,2017,Qtr 3,August,4,4,An American filmmaker and cyclist unwittingly wades into a global scandal when a Russian scientist leaks shocking details of a vast doping conspiracy.,Bryan Fogel,1,0,0,121 min,0,0,0,0,0,0,0,0,"Documentaries, Sports Movies",8,1,0,TV-MA,0,2017,0,0,0,0,0,1,0,0,0,0,Icarus,0,0,0,0,0,0,0,0,0,0,0,Movie,68,2017
1,0,0,0,"Buakaw Banchamek, Sornsin Maneewan, Phutharit Prombandal, Nantawut Boonrubsub, Vannapoom Songsuparp, Chutirada Junthit, Jaran Ngamdee, Kochakorn Nimakorn, Rapeepat Ekpankul, Manop Aswathep",0,0,0,0,Thailand,0,0,2018,Qtr 1,January,15,15,"After losing a boxing match, a talented Muay Thai fighter leaves home to train with the best. On his quest, he finds friends, foes and lots of action.",Bin Bunluerit,0,0,0,122 min,0,0,0,1,0,0,0,0,"Action & Adventure, International Movies, Sports Movies",1,1,0,TV-MA,0,2017,0,0,0,0,0,1,0,0,0,0,Thong Dee Fun Khao,0,0,0,0,0,0,0,0,0,0,0,Movie,70,2018
0,0,0,0,"Buğra Gülsoy, Özge Özpirinçci, Yusuf Akgün, Füsun Demirel, Gözde Türkpençe, Osman Alkaş, Rahmi Dilligil, Somer Karvan",0,0,0,0,Turkey,0,0,2020,Qtr 2,June,4,4,"In love since childhood, a couple separates to pursue different paths but makes a pact to marry each other in five years if they are still single.",Andaç Haznedaroğlu,0,0,1,102 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Romantic Movies",6,1,0,TV-14,0,2017,1,0,0,0,0,0,0,0,0,0,Hot Sweet Sour,0,0,0,0,0,0,0,0,0,0,0,Movie,32,2020
0,0,0,0,"Bukky Bakray, Kosar Ali, D'angelou Osei Kissiedu, Shaneigha-Monik Greyson, Sarah Niles, Ruby Stokes, Tawheda Begum, Afi Okaidja, Anastasia Dymitrow",0,0,0,0,United Kingdom,0,0,2021,Qtr 1,February,1,1,"Following her mother's abrupt departure, a dynamic and determined teen goes to extraordinary lengths to protect and provide for her younger brother.",Sarah Gavron,0,0,1,93 min,0,0,0,0,0,0,0,0,Dramas,2,0,0,TV-MA,0,2019,0,0,0,0,0,0,0,0,0,0,Rocks,0,0,0,0,0,0,0,0,0,0,0,Movie,50,2021
0,0,0,0,"Bunga Citra Lestari, Reza Rahadian, Alex Abbad, Bront Palarae, Chew Kin Wah, Atikah Suhaime, Iskandar Zulkarnain, Melissa Karim, Richard Oh, Ting Tan",0,0,0,1,Indonesia,0,0,2020,Qtr 2,April,23,23,"After moving to Kuala Lumpur, Diana lands a secretary job at an ironworks owned by her husband's old college friend, possibly the world's worst boss.",Upi Avianto,0,0,0,107 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",4,1,0,TV-G,0,2016,0,0,0,0,0,0,0,0,0,0,My Stupid Boss,0,0,0,0,0,0,0,0,0,0,0,Movie,64,2020
0,0,0,0,Burgess Meredith,0,0,1,0,"United States, United Kingdom",0,0,2017,Qtr 1,March,31,31,"British and American troops join forces to liberate a Nazi stranglehold in North Africa, sharing battles, hard work and a peaceful Christmas dinner.","Frank Capra, John Huston, Hugh Stewart, Roy Boulting, Anthony Veiller",1,0,0,76 min,0,0,0,0,0,0,0,0,"Classic Movies, Documentaries",3,1,0,TV-14,0,1944,0,0,0,0,0,0,0,0,0,0,Tunisian Victory,0,0,0,0,0,0,0,0,0,0,0,Movie,47,2017
0,0,0,0,"Burt Reynolds, Eddie Albert, Ed Lauter, James Hampton, Charles Tyner, Bernadette Peters, Richard Kiel, Joe Dorsey, Joe Jackson, Harry Caesar, John Steadman, Jim Nicholson, Tony Cacciotti",0,0,1,1,United States,0,0,2019,Qtr 4,November,20,20,Washed-up professional quarterback Paul Crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards.,Robert Aldrich,0,0,0,121 min,0,0,0,0,0,0,0,0,"Classic Movies, Comedies, Sports Movies",11,1,0,R,0,1974,0,0,0,0,0,1,0,0,0,0,The Longest Yard,0,0,0,0,0,0,0,0,0,0,0,Movie,32,2019
0,0,0,0,"Büşra Pekin, Murat Boz, Cezmi Baskın, Şinasi Yurtsever, İdil Dizdar, Hülya Gülsen Irmak, Canan Özer, Şenay Bozoklar, Emrah Kaman, Müjde Uzman",0,0,0,1,Turkey,0,0,2018,Qtr 2,April,4,4,A young woman recovering poorly from a bad romance gets a new lease on life after encountering a handsome man during a job interview.,Ali Taner Baltacı,0,0,0,95 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Romantic Movies",4,1,0,TV-14,0,2014,1,0,0,0,0,0,0,0,0,0,Hadi İnşallah,0,0,0,0,0,0,0,0,0,0,0,Movie,50,2018
0,0,0,0,"Büşra Pekin, Nur Aysan, Ruhi Sarı, Nergis Öztürk, Nadir Sarıbacak, Serkan Ercan, Sermet Yeşil, Enes Mazak, Zafer Diper",0,0,0,0,Turkey,0,0,2020,Qtr 3,September,7,7,"A toll booth operator's mundane life is upended when he's reassigned to a remote spot, where he finds intriguing strangers — and a new side to himself.",Tolga Karaçelik,0,0,1,98 min,0,0,1,1,0,0,0,0,"Dramas, Independent Movies, International Movies",9,1,0,TV-MA,0,2010,0,0,0,0,0,0,0,0,0,0,Toll Booth,0,0,0,0,0,0,0,0,0,0,0,Movie,95,2020
1,0,0,0,"Byung-hun Lee, Dong-won Gang, Woo-bin Kim, Ji-won Uhm, Dal-su Oh, Kyung Jin, Gang Dong-won",0,0,0,0,South Korea,0,0,2018,Qtr 1,February,1,1,"Needing hard evidence to convict a company chairman of fraud, an investigator bargains with the company's tech expert to turn over his boss's ledger.",Ui-seok Jo,0,0,0,143 min,0,0,0,1,0,0,0,0,"Action & Adventure, International Movies",2,1,0,NR,0,2016,0,0,0,0,0,0,0,0,0,0,Master,0,0,0,0,0,0,0,0,0,0,0,Movie,76,2018
0,0,0,0,"Çağatay Ulusoy, Emir Ali Doğrul, Ersin Arıcı, Turgay Tanülkü, Selen Öztürk, Osman İskender Bayer, Tomris Çetinel, Volkan Çalışkan, Mehmet Bahattin Genç, Okşan Büyük",0,0,0,0,Turkey,0,0,2021,Qtr 1,March,12,12,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",Can Ulkay,0,0,1,97 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",3,1,0,TV-MA,0,2021,0,0,0,0,0,0,0,0,0,0,Paper Lives,0,0,0,0,0,0,0,0,0,0,0,Movie,31,2021
0,0,0,0,"Çağlar Çorumlu, Büşra Pekin, Ersin Korkut, Gülhan Tekin, Mahir İpek, Uğur Bilgin, Öner Ateş, Hakan Ummak, Patrycja Widlak, Hamza Yazıcı",0,0,0,1,Turkey,0,0,2020,Qtr 2,June,4,4,"A mayoral candidate wins office, promising to turn a small province into its own country as a war and wacky events with his wife and advisors ensue.",Murat Kepez,0,0,0,105 min,0,0,0,1,0,0,0,0,"Comedies, International Movies",6,1,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,0,Overnight Republic,0,0,0,0,0,0,0,0,0,0,0,Movie,66,2020
0,0,0,0,Cai Guo-Qiang,0,0,0,0,United States,0,0,2016,Qtr 4,October,14,14,"Known for his spectacular pyrotechnic displays, Chinese artist Cai Guo-Qiang creates his most ambitious project yet in this breathtaking documentary.",Kevin Macdonald,1,0,0,80 min,0,0,0,0,0,0,0,0,Documentaries,10,0,0,TV-MA,0,2016,0,0,0,0,0,0,0,0,0,0,Sky Ladder: The Art of Cai Guo-Qiang,0,0,0,0,0,0,0,0,0,0,0,Movie,80,2016
0,0,0,0,"Caitlin Gerard, Julia Goldani Telles, Ashley Zukerman, Miles Anderson, Dylan McTee",0,0,0,0,United States,0,0,2021,Qtr 2,June,2,2,"Isolated on a wind-ravaged 19th-century homestead, a frontierswoman begins to suspect that evil lurks in the terrifying emptiness all around her.",Emma Tammi,0,0,0,88 min,0,1,0,0,0,0,0,0,Horror Movies,6,1,0,R,0,2019,0,0,0,0,0,0,0,0,0,0,The Wind,0,0,0,0,0,0,0,0,0,0,0,Movie,84,2021
0,0,0,0,Cal Seville,0,0,0,0,United Kingdom,0,0,2017,Qtr 2,June,1,1,"Explore how Caesar, Napoleon, Mussolini, Hitler and modern-day dictators consolidated their considerable power through bold and brazen coups.",Cal Seville,1,0,0,47 min,0,0,0,0,0,0,0,0,Documentaries,6,0,0,TV-14,0,2017,0,0,0,0,0,0,0,0,0,0,How to Stage a Coup,0,0,0,0,0,0,0,0,0,0,0,Movie,48,2017
0,0,0,0,"Caleb Castille, Rose Reid, Kevin Sizemore, Gregory Alan Williams",0,0,0,0,United States,0,0,2021,Qtr 1,February,10,10,"A teenage equestrian and a local football player fall for each other, but simmering racism in their small town puts their relationship to the test.",Brian Baugh,0,0,1,108 min,0,0,0,0,0,0,0,0,"Dramas, Romantic Movies",2,1,0,PG,0,2019,1,0,0,0,0,0,0,0,0,0,The World We Make,0,0,0,0,0,0,0,0,0,0,0,Movie,53,2021
0,0,0,0,"Callum Blue, Nadine Velazquez, Makenzie Moss, Erik LaRay Harvey, Danielle Lauder, Andy Favreau, Kate Linder, Neil Thackaberry, Alden Tab",0,0,0,0,United States,0,0,2017,Qtr 1,February,4,4,"After an architect transforms a slaughterhouse into trendy lofts, its new inhabitants discover that the structure is haunted by its evil past.",Craig Moss,0,0,0,93 min,0,1,0,0,0,0,0,0,"Horror Movies, Thrillers",2,1,0,R,0,2016,0,0,0,0,0,0,0,0,0,1,The Charnel House,0,0,0,0,0,0,0,0,0,0,0,Movie,45,2017
0,0,0,0,"Callum Turner, Grace Van Patten, Michal Vondel, Mike Birbiglia, Margaret Colin, Louis Cancelmi, Rachel Zeiger-Haag, Dane Martinez",0,0,0,0,United States,0,0,2017,Qtr 2,April,21,21,"Pulled into a shady briefcase swap for different reasons, young strangers Danny and Ellie spend an eventful night together when the deal goes wrong.",Adam Leon,0,0,1,83 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies, Romantic Movies",4,1,0,TV-MA,0,2017,1,0,0,0,0,0,0,0,0,0,Tramps,0,0,0,0,0,0,0,0,0,0,0,Movie,54,2017
0,0,0,0,Calum Von Moger,0,0,0,0,United States,0,0,2019,Qtr 3,August,13,13,"Bodybuilder and two-time Mr. Universe, Calum von Moger, reflects on his rise to fame and battle to come back from a debilitating injury.",Vlad Yudin,1,0,0,93 min,0,0,0,0,0,0,0,0,"Documentaries, Sports Movies",8,1,0,TV-MA,0,2019,0,0,0,0,0,1,0,0,0,0,Calum von Moger: Unbroken,0,0,0,0,0,0,0,0,0,0,0,Movie,89,2019
0,0,0,0,"Cam Clarke, Audu Paden, Laura Bailey, Cindy Robinson, Erin Fitzgerald, Kate Higgins, Salli Saffioti, Sue Swan, Haviland Stillwell, Paula Rhodes, America Young, Stephanie Sheh, Josey Montana McCoy",1,0,0,0,United States,0,0,2018,Qtr 1,January,30,30,"When Frankie Stein travels back in time, a teen scientist follows her home into the present and causes a lab accident that creates four new monsters.","William Lau, Sylvain Blais",0,0,0,74 min,0,0,0,0,0,0,0,0,Children & Family Movies,1,1,0,TV-Y7,0,2014,0,0,0,0,0,0,0,0,0,0,Monster High: Freaky Fusion,0,0,0,0,0,0,0,0,0,0,0,Movie,84,2018
1,0,0,0,"Cam Gigandet, Anson Mount, Freddy Rodríguez, Xzibit, Kathleen Robertson, Robert Knepper, Eddie Kaye Thomas, Kenneth Miller, William Fichtner, Jenny Gabrielle, Mo Gallini",0,0,0,0,United States,0,0,2020,Qtr 1,January,1,1,"In this dramatic recreation, U.S. Navy SEAL Team 6 trains for a critical mission, then executes a tough nighttime raid on Osama Bin Laden's compound.",John Stockwell,0,0,0,90 min,0,0,0,0,0,0,0,0,Action & Adventure,1,0,0,TV-MA,0,2012,0,0,0,0,0,0,0,0,0,0,Seal Team Six: The Raid on Osama Bin Laden,0,0,0,0,0,0,0,0,0,0,0,Movie,49,2020
1,0,0,0,"Cam Gigandet, Teri Reeves, Michael Dale, Dion Mucciacito, Casey Hendershot, Benjamin Charles Watson, John Brodsky, Arash Mokhtar",0,0,0,0,United States,0,0,2017,Qtr 3,August,9,9,"After discovering that their secret military prison is under attack by terrorists, a ragtag group of inmates does their best to neutralize the enemy.",Jesse Gustafson,0,0,0,88 min,0,0,0,0,0,0,0,0,Action & Adventure,8,0,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,0,Black Site Delta,0,0,0,0,0,0,0,0,0,0,0,Movie,36,2017
0,0,0,0,"Cameron Diaz, Abigail Breslin, Alec Baldwin, Jason Patric, Sofia Vassilieva, Joan Cusack, Heather Wahlquist, Thomas Dekker, Evan Ellingson, David Thornton",0,0,0,0,United States,0,0,2019,Qtr 3,September,1,1,A former defense attorney finds herself back in court when she and her husband are sued for medical emancipation by their 11-year-old daughter.,Nick Cassavetes,0,0,1,109 min,0,0,0,0,0,0,0,0,Dramas,9,0,0,PG-13,0,2009,0,0,0,0,0,0,0,0,0,0,My Sister's Keeper,0,0,0,0,0,0,0,0,0,0,0,Movie,69,2019
0,0,0,0,"Cameron Diaz, Christina Applegate, Selma Blair, Thomas Jane, Jason Bateman, Parker Posey, Frank Grillo, Eddie McClintock, Lillian Adams, Johnny Messner",0,0,0,1,United States,0,0,2021,Qtr 2,May,1,1,"After meeting her potential soul mate, a commitment-averse young woman hits the road with her best friend on a wild, raunchy misadventure to find him.",Roger Kumble,0,0,0,89 min,0,0,0,0,0,0,0,0,"Comedies, Romantic Movies",5,1,0,R,0,2002,1,0,0,0,0,0,0,0,0,0,The Sweetest Thing,0,0,0,0,0,0,0,0,0,0,0,Movie,62,2021
1,0,0,0,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac, Crispin Glover, Justin Theroux, Robert Patrick, Demi Moore, Rodrigo Santoro, Shia LaBeouf, Matt LeBlanc, Luke Wilson, John Cleese",0,0,0,1,United States,0,0,2019,Qtr 4,October,1,1,"In this reboot of the TV classic, the Angels are tasked with finding lost rings encoded with the personal information of people in witness protection.",McG,0,0,0,106 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",10,0,0,PG-13,0,2003,0,0,0,0,0,0,0,0,0,0,Charlie's Angels: Full Throttle,0,0,0,0,0,0,0,0,0,0,0,Movie,31,2019
1,0,0,0,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell, Kelly Lynch, Tim Curry, Crispin Glover, Matt LeBlanc, LL Cool J, Tom Green, Luke Wilson",0,0,0,1,"United States, Germany",0,0,2021,Qtr 3,July,1,1,A tight-knit trio of specially trained agents wield weapons — and charm — as they track down stolen software in this reboot of the classic TV series.,McG,0,0,0,98 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",7,0,0,PG-13,0,2000,0,0,0,0,0,0,0,0,0,0,Charlie's Angels,0,0,0,0,0,0,0,0,0,0,0,Movie,47,2021
0,0,0,0,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Gillian Jacobs, Celia Weston, Deborah Rush",0,0,0,0,United States,0,0,2019,Qtr 2,June,1,1,A couple must decide whether to push a button that will net them a million dollars but that will also cause the death of a complete stranger.,Richard Kelly,0,0,0,116 min,0,0,0,0,0,0,0,0,"Sci-Fi & Fantasy, Thrillers",6,0,0,PG-13,0,2009,0,0,1,0,0,0,0,0,0,1,The Box,0,0,0,0,0,0,0,0,0,0,0,Movie,36,2019
0,0,0,0,"Cameron Palatas, Richard Karn, Cheri Oteri, Danielle Campbell, Nicholle Tom, Joel Courtney, Luke Bilyk",0,0,0,1,United States,0,0,2018,Qtr 1,March,5,5,"Maddy and Cole were inseparable before high school. Then she got popular; he didn't. But after Maddy is betrayed, she and Cole reunite – to ruin prom.",Benny Fine,0,0,0,92 min,0,0,0,0,0,0,0,0,"Comedies, Romantic Movies",3,1,0,TV-MA,0,2017,1,0,0,0,0,0,0,0,0,0,F the Prom,0,0,0,0,0,0,0,0,0,0,0,Movie,41,2018
0,0,0,0,"Camila Mendes, Jessie T. Usher, Jamie Chung, Cam Gigandet, Sasha Alexander, Elliott Gould",0,0,0,0,United States,0,0,2020,Qtr 2,April,30,30,"A broke caregiver unexpectedly inherits her patient's estate, but dark secrets swirl around her newfound wealth, tangling her in deceit and danger.",Michael M. Scott,0,0,0,97 min,0,0,0,0,0,0,0,0,Thrillers,4,0,0,TV-14,0,2020,0,0,0,0,0,0,0,0,0,1,Dangerous Lies,0,0,0,0,0,0,0,0,0,0,0,Movie,93,2020
0,0,0,0,"Camilla Jo-Ann Daries, Wafeeq Narimab, Anna Louw, Steven Afrikaner, Ashwyn Mberi, Robert Hara Gaeb",0,0,0,0,Namibia,0,0,2020,Qtr 3,September,30,30,A young girl grows increasingly concerned about the rhino poaching in her village when it begins to directly impact her impoverished family.,Florian Schott,0,0,1,29 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",9,1,0,TV-PG,0,2019,0,0,0,0,0,0,0,0,0,0,Baxu and the Giants,0,0,0,0,0,0,0,0,0,0,0,Movie,68,2020
0,0,0,0,"Cansu Kurgun, Irmak Örnek, A. Murat Özgen, Sultan Köroğlu Kılıç, Elçin Atamgüç, Sabriye Günüç, Furkan Bayraktar, Mehmet Canbeg, Oguzhan Kocakli",0,0,0,0,Turkey,0,0,2019,Qtr 2,April,12,12,"Ahead of her wedding, Kübra is possessed by demons. When an examination reveals more horror, her friend, a psychiatrist, tries to perform an exorcism.",Hasan Karacadağ,0,0,0,135 min,0,1,0,1,0,0,0,0,"Horror Movies, International Movies",4,1,0,TV-MA,0,2013,0,0,0,0,0,0,0,0,0,0,Dabbe: The Possession,0,0,0,0,0,0,0,0,0,0,0,Movie,41,2019
0,0,0,0,"Caress Bashar, Abdel Moneim Amayri",0,0,0,1,"Lebanon, Syria",0,0,2021,Qtr 2,June,17,17,"This short film follows a newly displaced Syrian couple's drive around Beirut, which then morphs into a hallucinatory and nostalgic trip.",Soudade Kaadan,0,0,1,13 min,0,0,1,0,0,0,0,0,"Comedies, Dramas, Independent Movies",6,1,0,TV-PG,0,2019,0,0,0,0,0,0,0,0,0,0,Aziza,0,0,0,0,0,0,0,0,0,0,0,Movie,83,2021
0,0,0,0,"Carey Mulligan, Ed Oxenbould, Bill Camp, Jake Gyllenhaal, Mollie Milligan, Darryl Cox",0,0,0,0,United States,0,0,2020,Qtr 3,September,1,1,"A teen’s life in 1960 Montana grows complicated when his father is fired, his mother returns to work, and the strain on the family begins to show.",Paul Dano,0,0,1,105 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies",9,1,0,PG-13,0,2018,0,0,0,0,0,0,0,0,0,0,Wildlife,0,0,0,0,0,0,0,0,0,0,0,Movie,74,2020
0,0,0,0,"Carey Mulligan, Helena Bonham Carter, Brendan Gleeson, Anne-Marie Duff, Ben Whishaw, Romola Garai, Meryl Streep, Finbar Lynch, Natalie Press, Samuel West, Geoff Bell, Amanda Lawrence, Shelley Longworth",0,0,0,0,"United Kingdom, France",0,0,2019,Qtr 4,November,16,16,"At the beginning of the 20th century, circumstances drive a young, idealistic suffragette to find radical approaches to fighting male oppression.",Sarah Gavron,0,0,1,107 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",11,1,0,PG-13,0,2015,0,0,0,0,0,0,0,0,0,0,Suffragette,0,0,0,0,0,0,0,0,0,0,0,Movie,65,2019
0,0,0,0,"Carey Mulligan, Jason Clarke, Mary J. Blige, Garrett Hedlund, Jason Mitchell, Rob Morgan, Jonathan Banks",0,0,0,0,United States,0,0,2017,Qtr 4,November,17,17,"Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era.",Dee Rees,0,0,1,135 min,0,0,1,0,0,0,0,0,"Dramas, Independent Movies",11,1,0,R,0,2017,0,0,0,0,0,0,0,0,0,0,Mudbound,0,0,0,0,0,0,0,0,0,0,0,Movie,81,2017
0,0,0,0,"Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn, Ben Chaplin, Ken Stott",0,0,0,0,United Kingdom,0,0,2021,Qtr 1,January,29,29,"On the eve of World War II, a British widow hires a self-taught archaeologist to dig up mysterious formations on her land, leading to a staggering find.",Simon Stone,0,0,1,113 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",1,1,0,PG-13,0,2021,0,0,0,0,0,0,0,0,0,0,The Dig,0,0,0,0,0,0,0,0,0,0,0,Movie,36,2021
